mandt,prctr,datbi,kokrs,datab,ersda,usnam,merkmal,abtei,verak,verak_user,waers,nprctr,land1,anred,name1,name2,name3,name4,ort01,ort02,stras,pfach,pstlz,pstl2,spras,telbx,telf1,telf2,telfx,teltx,telx1,datlt,drnam,khinr,bukrs,vname,recid,etype,txjcd,regio,kvewe,kappl,kalsm,logsystem,lock_ind,pca_template,segment,operation_flag,is_deleted,recordstamp
800,0000001470,9999-12-31,2800,2011-01-01,2011-12-22,C5099438,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,H28-143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001460,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,H28-143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001410,9999-12-31,2800,2011-01-01,2011-12-22,C5099438,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,H28-143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001430,9999-12-31,2800,2011-01-01,2011-12-22,C5099438,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,H28-143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001900,9999-12-31,2800,2011-01-01,2011-12-22,C5099438,,Accounting,Marcus,,,,,,,,,,,,,,,,E,,,,,,,,,H28-190,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,TP-PC1,9999-12-31,2801,2013-01-01,2013-06-10,C5157655,,,Isch,,,,,,,,,,,,,,,,E,,,,,,,,,0001,,,,,,,,,,,,,CORP,I,False,2021-03-31 02:35:35.461740+00:00
800,TP-PC3,9999-12-31,2801,2013-01-01,2013-06-10,C5157655,,,Isch,,,,,,,,,,,,,,,,E,,,,,,,,,0001,,,,,,,,,,,,,CORP,I,False,2021-03-31 02:35:35.461740+00:00
800,TP-PC2,9999-12-31,2801,2013-01-01,2013-06-10,C5157655,,,Isch,,,,,,,,,,,,,,,,E,,,,,,,,,0001,,,,,,,,,,,,,CORP,I,False,2021-03-31 02:35:35.461740+00:00
800,0000009999,9999-12-31,6720,1994-01-01,2014-07-10,C5162783,,,TEST1,,,,,,,,,,,,,,,,E,,,,,,,,,6720,,,,,,,,,,,,,SEG1,I,False,2021-03-31 02:35:35.461740+00:00
800,7500PCA,9999-12-31,7500,2011-01-01,2011-12-01,C5162783,,,Argentina,,,,,,,,,,,,,,,,E,,,,,,,,,7500STD,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001005,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Kelly,,,,,,,,,,,,,,,,E,,,,,,,,,PH101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001005,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Kelly,,,,,,,,,,,,,,,,E,,,,,,,,,PH101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001005,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Kelly,,,,,,,,,,,,,,,,E,,,,,,,,,PH101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001000,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001000,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001005,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Kelly,,,,,,,,,,,,,,,,E,,,,,,,,,PH101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001000,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001005,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Kelly,,,,,,,,,,,,,,,,E,,,,,,,,,PH101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001000,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001010,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Bosch,,,,,,,,,,,,,,,,E,,,,,,,,,PH102,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001010,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Bosch,,,,,,,,,,,,,,,,E,,,,,,,,,PH102,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001010,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Bosch,,,,,,,,,,,,,,,,E,,,,,,,,,PH102,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001010,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Bosch,,,,,,,,,,,,,,,,E,,,,,,,,,PH102,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001010,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Bosch,,,,,,,,,,,,,,,,E,,,,,,,,,PH102,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001100,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Linger,,,,,,,,,,,,,,,,E,,,,,,,,,PH103,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001100,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Linger,,,,,,,,,,,,,,,,E,,,,,,,,,PH103,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001100,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Linger,,,,,,,,,,,,,,,,E,,,,,,,,,PH103,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001100,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Linger,,,,,,,,,,,,,,,,E,,,,,,,,,PH103,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001100,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Linger,,,,,,,,,,,,,,,,E,,,,,,,,,PH103,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001200,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Rose,,,,,,,,,,,,,,,,E,,,,,,,,,PH104,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001200,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Rose,,,,,,,,,,,,,,,,E,,,,,,,,,PH104,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001200,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Rose,,,,,,,,,,,,,,,,E,,,,,,,,,PH104,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001200,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Rose,,,,,,,,,,,,,,,,E,,,,,,,,,PH104,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001200,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Rose,,,,,,,,,,,,,,,,E,,,,,,,,,PH104,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001500,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Johnson,,,,,,,,,,,,,,,,E,,,,,,,,,PH105,,,,,,,,,,,,,RETA,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001500,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Johnson,,,,,,,,,,,,,,,,E,,,,,,,,,PH105,,,,,,,,,,,,,RETA,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001500,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Johnson,,,,,,,,,,,,,,,,E,,,,,,,,,PH105,,,,,,,,,,,,,RETA,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001500,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Johnson,,,,,,,,,,,,,,,,E,,,,,,,,,PH105,,,,,,,,,,,,,RETA,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001500,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Johnson,,,,,,,,,,,,,,,,E,,,,,,,,,PH105,,,,,,,,,,,,,RETA,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001060,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Bocuse,,,,,,,,,,,,,,,,E,,,,,,,,,PH106,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001060,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Bocuse,,,,,,,,,,,,,,,,E,,,,,,,,,PH106,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001060,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Bocuse,,,,,,,,,,,,,,,,E,,,,,,,,,PH106,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001060,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Bocuse,,,,,,,,,,,,,,,,E,,,,,,,,,PH106,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001060,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Bocuse,,,,,,,,,,,,,,,,E,,,,,,,,,PH106,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001070,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Koenig,,,,,,,,,,,,,,,,E,,,,,,,,,PH107,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001070,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Koenig,,,,,,,,,,,,,,,,E,,,,,,,,,PH107,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001070,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Koenig,,,,,,,,,,,,,,,,E,,,,,,,,,PH107,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001070,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Koenig,,,,,,,,,,,,,,,,E,,,,,,,,,PH107,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001070,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Koenig,,,,,,,,,,,,,,,,E,,,,,,,,,PH107,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001018,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001015,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001018,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001018,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001015,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001015,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001015,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001015,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001018,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001018,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,PH108,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001600,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Products,Douglas,,,,,,,,,,,,,,,,E,,,,,,,,,PH110,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001600,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Products,Douglas,,,,,,,,,,,,,,,,E,,,,,,,,,PH110,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001600,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Products,Douglas,,,,,,,,,,,,,,,,E,,,,,,,,,PH110,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001600,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Products,Douglas,,,,,,,,,,,,,,,,E,,,,,,,,,PH110,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001600,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Products,Douglas,,,,,,,,,,,,,,,,E,,,,,,,,,PH110,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001300,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Projects,Schrempp,,,,,,,,,,,,,,,,E,,,,,,,,,PH131,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001300,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Projects,Schrempp,,,,,,,,,,,,,,,,E,,,,,,,,,PH131,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001300,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Projects,Schrempp,,,,,,,,,,,,,,,,E,,,,,,,,,PH131,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001300,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Projects,Schrempp,,,,,,,,,,,,,,,,E,,,,,,,,,PH131,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001300,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Projects,Schrempp,,,,,,,,,,,,,,,,E,,,,,,,,,PH131,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001400,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Admin,Thomas,,,,,,,,,,,,,,,,E,,,,,,,,,PH141,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001400,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Admin,Thomas,,,,,,,,,,,,,,,,E,,,,,,,,,PH141,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001400,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Admin,Thomas,,,,,,,,,,,,,,,,E,,,,,,,,,PH141,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001400,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Admin,Thomas,,,,,,,,,,,,,,,,E,,,,,,,,,PH141,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001400,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Admin,Thomas,,,,,,,,,,,,,,,,E,,,,,,,,,PH141,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001402,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Admin,Phill,,,,,,,,,,,,,,,,E,,,,,,,,,PH142,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001402,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Admin,Phill,,,,,,,,,,,,,,,,E,,,,,,,,,PH142,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001402,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Admin,Phill,,,,,,,,,,,,,,,,E,,,,,,,,,PH142,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001402,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Admin,Phill,,,,,,,,,,,,,,,,E,,,,,,,,,PH142,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001402,9999-12-31,6000,1997-01-01,2012-02-02,C5165216,,Admin,Phill,,,,,,,,,,,,,,,,E,,,,,,,,,PH142,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001460,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001470,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001480,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001460,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001470,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001430,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001450,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001460,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001470,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001430,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001440,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001420,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001430,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001440,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001480,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001430,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001450,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001470,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001450,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001430,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001410,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001410,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001470,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001410,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001450,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001480,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001420,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001460,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001460,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001480,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001420,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001480,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001420,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001440,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001410,9999-12-31,4100,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001450,9999-12-31,6000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001440,9999-12-31,5000,2005-01-01,2012-02-02,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001410,9999-12-31,2200,2005-01-01,2012-02-01,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001420,9999-12-31,7000,2005-01-01,2012-02-09,C5165216,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,PH143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001000,9999-12-31,7500,2011-01-01,2011-12-28,C5165216,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,H75-101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
