mandt,spras,prodh,vtext,operation_flag,is_deleted,recordstamp
800,d,001050010500000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001050010500000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001050010500000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001050010500000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001050010500000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001050010500000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001050010500000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0000200003,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0000200003,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0017000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0017000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0017000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0017000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0017000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0017000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0017000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0017000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0017000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0018000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0018000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0018000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0018000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0018000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0018000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0018000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0018000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0018000125,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001050010000000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001050010000000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001050010000000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001050010000000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001050010000000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001050010000000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001050010000000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001050010000000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001050010000000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001050010500000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001050010500000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001050010500000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001050010500000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001050010500000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001050010500000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001050010500000110,Accessories,I,False,2021-04-15 22:50:37.438694+00:00
100,E,1,Packaged Goods,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101,Household Products,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AA,Laundry & Dishwashing,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AACDD,Dishwashing Detergents,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AACDDPB,Plant Based,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AACDDSY,Synthetic,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AACDR,Dishwashing Rinse Aids,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AACDRPB,Plant Based,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AACDRSY,Synthetic,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AACLD,Laundry Detergents,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AACLDPB,Plant Based,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AACLDSY,Synthetic,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AB,Clothing and Wipes,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ABCCL,Clothing,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ABCCLCS,Cotton,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ABCCLSY,Synthetic,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ABCWP,Wipes,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ABCWPBG,Big,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ABCWPMD,Medium,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ABCWPSM,Small,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AC,Bedding,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ACCCP,Cotton and Polyester,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ACCCPWH,Whites,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ACCCPWN,Non-Whites,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ACCWV,Woven and Knit,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ACCWVWH,Whites,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ACCWVWN,Non-Whites,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102,Personal Care Products,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AD,Skin Care,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102ADCLM,Lotions and Moisturizers,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102ADCLMBD,Body,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102ADCLMFC,Face,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102ADCLMHN,Hand,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102ADCSL,Soap and Liquid Soap,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102ADCSLBR,Bar,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102ADCSLHW,Handwash,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102ADCSLSW,Shower Gel,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AE,Hair and Beauty Care,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AECCS,Cosmetics,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AECCSBD,Body,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AECCSFC,Face,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AECCSFR,Fragrance,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AECCSHN,Hand,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AECSD,Shampoo and Dandruff remover,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AECSDBS,Baby Shampoo,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AECSDDS,Dandruff Shampoo,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AECSDSS,Soft Shampoo,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AF,Oral Care,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AFCTB,Tooth Brush,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AFCTBAD,Adult,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AFCTBCH,Child,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AFCTP,Tooth Pastes and Powder,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AFCTPPS,Paste,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AFCTPPW,Powder,I,False,2022-04-21 15:06:07.299830+00:00
100,E,2,Perishables,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201,Food,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DF,Dairy Foods,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFCBT,Butter,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFCBTPL,Plain,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFCBTSL,Salted,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFCIC,Ice Cream,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFCICFC,Full Cream,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFCICZF,Zero Fat,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFCYG,Yogurt,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFCYGFL,Flavoured,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFCYGPL,Plain,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201MP,Meat and Poultry,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201MPCMT,Meat,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201MPCMTDR,Dark,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201MPCMTLG,Light,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201MPCPL,Poultry,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201MPCPLDR,Dark,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201MPCPLEG,Eggs,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201MPCPLWH,White,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202,Beverages,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202AB,Alcoholic Beverage,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABCBR,Beer,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABCBRML,Mild,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABCBRST,Strong,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABCHD,Hard,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABCHDBL,Blended,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABCHDPR,Pure,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABCWN,Wine,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABCWNRD,Reds,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABCWNWH,White,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CR,Carbonated Drink,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CRCNS,Non Sugar,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CRCNSCL,Colored,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CRCNSPL,Plain,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CRCPL,Plain,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CRCPLSD,Soda,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CRCSG,Sugar,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CRCSGCL,Colored,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CRCSGPL,Plain,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202FJ,Fruit Juices,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202FJCMX,Mixed,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202FJCMXFC,From Concentrate,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202FJCMXFR,Fresh,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202FJCPR,Pure,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202FJCPRFC,From Concentrate,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202FJCPRFR,Fresh,I,False,2022-04-21 15:06:07.299830+00:00
100,E,3,Electronics,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301,Home Entertainment,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301SS,Stereo Systems,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301SSCBT,Bluetooth,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301SSCBTPT,Portable,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301SSCBTSK,Speaker Set,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301SSCHT,Home Theatre,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301SSCHTH2,Home theater 2.1ch,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301SSCHTH5,Home theater 5.1ch,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301TV,Televisions,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301TVCLD,LED,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301TVCLDCV,Curved,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301TVCLDFT,Flat,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301TVCPL,Plasma,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301TVCPLP3,Plasma 30 inches,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301TVCPLP4,Plasma 40 inches,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301TVCPLP5,Plasma 50 inches,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302,Home Computers,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DT,Desktop,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DTCLN,Linux,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DTCLNNT,Nettop,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DTCLNSL,Slimline,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DTCLNTW,Tower,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DTCWN,Windows,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DTCWNNT,Nettop,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DTCWNSL,Slimline,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DTCWNTW,Tower,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302LT,Laptop,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302LTCLN,Linux,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302LTCLNDR,Desktop Replacement,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302LTCLNGR,Gaming,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302LTCWN,Windows,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302LTCWNDR,Desktop Replacement,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302LTCWNGM,Gaming,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101AAC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ABC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,101ACC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102ADC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AEC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,102AFC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201DFC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,201MPC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202ABC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202CRC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,202FJC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301SSC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,301TVC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302DTC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
100,E,302LTC,Cymbal,I,False,2022-04-21 15:06:07.299830+00:00
000,D,00001,Werkzeuge,L,False,2022-01-31 20:43:49.994094+00:00
000,D,0000100001,Elektrische Geräte,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000010000100000001,Schrauber,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000010000100000002,Bohrmaschinen,L,False,2022-01-31 20:43:49.994094+00:00
000,D,0000100002,Druckluftgetrieben,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000010000200000001,Nagelgeräte,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000010000200000002,Spritzgeräte,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000010000200000003,Reinigungsgeräte,L,False,2022-01-31 20:43:49.994094+00:00
000,D,00002,Getränke,L,False,2022-01-31 20:43:49.994094+00:00
000,D,0000200001,Alkoholisch,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000020000100000001,Bier,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000020000100000002,Wein,L,False,2022-01-31 20:43:49.994094+00:00
000,D,0000200002,Alkoholfrei,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000020000200000001,Saft,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000020000200000002,Wasser,L,False,2022-01-31 20:43:49.994094+00:00
000,D,0000200003,Zubehör,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000020000300000001,Gläser,L,False,2022-01-31 20:43:49.994094+00:00
000,D,000020000300000002,Fässer,L,False,2022-01-31 20:43:49.994094+00:00
000,E,00001,Tools,L,False,2022-01-31 20:43:49.994094+00:00
000,E,0000100001,Electrical parts,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000010000100000001,Screwdrivers,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000010000100000002,Drilling machines,L,False,2022-01-31 20:43:49.994094+00:00
000,E,0000100002,Compressors,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000010000200000001,Nail guns,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000010000200000002,Spray guns,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000010000200000003,Cleaning equipment,L,False,2022-01-31 20:43:49.994094+00:00
000,E,00002,Drinks,L,False,2022-01-31 20:43:49.994094+00:00
000,E,0000200001,Alcoholic,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000020000100000001,Beer,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000020000100000002,Wine,L,False,2022-01-31 20:43:49.994094+00:00
000,E,0000200002,Non-alcoholic,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000020000200000001,Juice,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000020000200000002,Water,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000020000300000001,Glasses,L,False,2022-01-31 20:43:49.994094+00:00
000,E,000020000300000002,Barrels,L,False,2022-01-31 20:43:49.994094+00:00
001,D,00001,Werkzeuge,L,False,2022-01-31 20:43:49.994094+00:00
001,D,0000100001,Elektrische Geräte,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000010000100000001,Schrauber,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000010000100000002,Bohrmaschinen,L,False,2022-01-31 20:43:49.994094+00:00
001,D,0000100002,Druckluftgetrieben,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000010000200000001,Nagelgeräte,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000010000200000002,Spritzgeräte,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000010000200000003,Reinigungsgeräte,L,False,2022-01-31 20:43:49.994094+00:00
001,D,00002,Getränke,L,False,2022-01-31 20:43:49.994094+00:00
001,D,0000200001,Alkoholisch,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000020000100000001,Bier,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000020000100000002,Wein,L,False,2022-01-31 20:43:49.994094+00:00
001,D,0000200002,Alkoholfrei,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000020000200000001,Saft,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000020000200000002,Wasser,L,False,2022-01-31 20:43:49.994094+00:00
001,D,0000200003,Zubehör,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000020000300000001,Gläser,L,False,2022-01-31 20:43:49.994094+00:00
001,D,000020000300000002,Fässer,L,False,2022-01-31 20:43:49.994094+00:00
001,E,00001,Tools,L,False,2022-01-31 20:43:49.994094+00:00
001,E,0000100001,Electrical parts,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000010000100000001,Screwdrivers,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000010000100000002,Drilling machines,L,False,2022-01-31 20:43:49.994094+00:00
001,E,0000100002,Compressors,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000010000200000001,Nail guns,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000010000200000002,Spray guns,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000010000200000003,Cleaning equipment,L,False,2022-01-31 20:43:49.994094+00:00
001,E,00002,Drinks,L,False,2022-01-31 20:43:49.994094+00:00
001,E,0000200001,Alcoholic,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000020000100000001,Beer,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000020000100000002,Wine,L,False,2022-01-31 20:43:49.994094+00:00
001,E,0000200002,Non-alcoholic,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000020000200000001,Juice,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000020000200000002,Water,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000020000300000001,Glasses,L,False,2022-01-31 20:43:49.994094+00:00
001,E,000020000300000002,Barrels,L,False,2022-01-31 20:43:49.994094+00:00
050,E,1,Packaged Goods,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101,Household Products,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AA,Laundry & Dishwashing,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AACDD,Dishwashing Detergents,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AACDDPB,Plant Based,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AACDDSY,Synthetic,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AACDR,Dishwashing Rinse Aids,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AACDRPB,Plant Based,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AACDRSY,Synthetic,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AACLD,Laundry Detergents,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AACLDPB,Plant Based,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AACLDSY,Synthetic,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AB,Clothing and Wipes,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ABCCL,Clothing,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ABCCLCS,Cotton,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ABCCLSY,Synthetic,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ABCWP,Wipes,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ABCWPBG,Big,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ABCWPMD,Medium,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ABCWPSM,Small,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101AC,Bedding,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ACCCP,Cotton and Polyester,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ACCCPWH,Whites,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ACCCPWN,Non-Whites,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ACCWV,Woven and Knit,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ACCWVWH,Whites,L,False,2022-01-31 20:43:49.994094+00:00
050,E,101ACCWVWN,Non-Whites,L,False,2022-01-31 20:43:49.994094+00:00
050,E,102,Personal Care Products,L,False,2022-01-31 20:43:49.994094+00:00
050,E,102AD,Skin Care,L,False,2022-01-31 20:43:49.994094+00:00
050,E,102ADCLM,Lotions and Moisturizers,L,False,2022-01-31 20:43:49.994094+00:00
050,E,102ADCLMBD,Body,L,False,2022-01-31 20:43:49.994094+00:00
050,E,102ADCLMFC,Face,L,False,2022-01-31 20:43:49.994094+00:00
050,E,102ADCLMHN,Hand,L,False,2022-01-31 20:43:49.994094+00:00
050,E,102ADCSL,Soap and Liquid Soap,L,False,2022-01-31 20:43:49.994094+00:00
050,E,102ADCSLBR,Bar,L,False,2022-01-31 20:43:49.994094+00:00
050,E,102ADCSLHW,Handwash,L,False,2022-01-31 20:43:49.994094+00:00
